INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2010-11-11T00:00:00-00:00,2010-11-11T00:15:00-00:00,2010-11-10,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.71838,1,1
2010-11-11T01:00:00-00:00,2010-11-11T01:15:00-00:00,2010-11-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.1284,1,1
2010-11-11T02:00:00-00:00,2010-11-11T02:15:00-00:00,2010-11-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.178,1,1
2010-11-11T03:00:00-00:00,2010-11-11T03:15:00-00:00,2010-11-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.81356,1,1
2010-11-11T04:00:00-00:00,2010-11-11T04:15:00-00:00,2010-11-10,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.47787,1,1
2010-11-11T05:00:00-00:00,2010-11-11T05:15:00-00:00,2010-11-10,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,43.10769,1,1
2010-11-11T06:00:00-00:00,2010-11-11T06:15:00-00:00,2010-11-10,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.59093,1,1
2010-11-11T07:00:00-00:00,2010-11-11T07:15:00-00:00,2010-11-10,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.53994,1,1
2010-11-11T00:15:00-00:00,2010-11-11T00:30:00-00:00,2010-11-10,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.26382,2,1
2010-11-11T01:15:00-00:00,2010-11-11T01:30:00-00:00,2010-11-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,44.5696,2,1
2010-11-11T02:15:00-00:00,2010-11-11T02:30:00-00:00,2010-11-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.3432,2,1
2010-11-11T03:15:00-00:00,2010-11-11T03:30:00-00:00,2010-11-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.49143,2,1
2010-11-11T04:15:00-00:00,2010-11-11T04:30:00-00:00,2010-11-10,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.90107,2,1
2010-11-11T05:15:00-00:00,2010-11-11T05:30:00-00:00,2010-11-10,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.73537,2,1
2010-11-11T06:15:00-00:00,2010-11-11T06:30:00-00:00,2010-11-10,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.79236,2,1
2010-11-11T07:15:00-00:00,2010-11-11T07:30:00-00:00,2010-11-10,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.67961,2,1
2010-11-11T00:30:00-00:00,2010-11-11T00:45:00-00:00,2010-11-10,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.05566,3,1
2010-11-11T01:30:00-00:00,2010-11-11T01:45:00-00:00,2010-11-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,48.58464,3,1
2010-11-11T02:30:00-00:00,2010-11-11T02:45:00-00:00,2010-11-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.4009,3,1
2010-11-11T03:30:00-00:00,2010-11-11T03:45:00-00:00,2010-11-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.73274,3,1
2010-11-11T04:30:00-00:00,2010-11-11T04:45:00-00:00,2010-11-10,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,32.58064,3,1
2010-11-11T05:30:00-00:00,2010-11-11T05:45:00-00:00,2010-11-10,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.24357,3,1
2010-11-11T06:30:00-00:00,2010-11-11T06:45:00-00:00,2010-11-10,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.71234,3,1
2010-11-11T07:30:00-00:00,2010-11-11T07:45:00-00:00,2010-11-10,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.67392,3,1
2010-11-11T00:45:00-00:00,2010-11-11T01:00:00-00:00,2010-11-10,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,55.06085,4,1
2010-11-11T01:45:00-00:00,2010-11-11T02:00:00-00:00,2010-11-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,47.78258,4,1
2010-11-11T02:45:00-00:00,2010-11-11T03:00:00-00:00,2010-11-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.61988,4,1
2010-11-11T03:45:00-00:00,2010-11-11T04:00:00-00:00,2010-11-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.31996,4,1
2010-11-11T04:45:00-00:00,2010-11-11T05:00:00-00:00,2010-11-10,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.71432,4,1
2010-11-11T05:45:00-00:00,2010-11-11T06:00:00-00:00,2010-11-10,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,28.09429,4,1
2010-11-11T06:45:00-00:00,2010-11-11T07:00:00-00:00,2010-11-10,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.61226,4,1
2010-11-11T07:45:00-00:00,2010-11-11T08:00:00-00:00,2010-11-10,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.02526,4,1
2010-11-11T00:00:00-00:00,2010-11-11T00:15:00-00:00,2010-11-10,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,1,2
