INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2013-01-01T00:00:00-00:00,2013-01-01T00:15:00-00:00,2012-12-31,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,22.42631,1,1
2013-01-01T01:00:00-00:00,2013-01-01T01:15:00-00:00,2012-12-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.65794,1,1
2013-01-01T02:00:00-00:00,2013-01-01T02:15:00-00:00,2012-12-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.4182,1,1
2013-01-01T03:00:00-00:00,2013-01-01T03:15:00-00:00,2012-12-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,26.83194,1,1
2013-01-01T04:00:00-00:00,2013-01-01T04:15:00-00:00,2012-12-31,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.76798,1,1
2013-01-01T05:00:00-00:00,2013-01-01T05:15:00-00:00,2012-12-31,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.68858,1,1
2013-01-01T06:00:00-00:00,2013-01-01T06:15:00-00:00,2012-12-31,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.7674,1,1
2013-01-01T07:00:00-00:00,2013-01-01T07:15:00-00:00,2012-12-31,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.78725,1,1
2013-01-01T00:15:00-00:00,2013-01-01T00:30:00-00:00,2012-12-31,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.82228,2,1
2013-01-01T01:15:00-00:00,2013-01-01T01:30:00-00:00,2012-12-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.75948,2,1
2013-01-01T02:15:00-00:00,2013-01-01T02:30:00-00:00,2012-12-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.58399,2,1
2013-01-01T03:15:00-00:00,2013-01-01T03:30:00-00:00,2012-12-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,26.10344,2,1
2013-01-01T04:15:00-00:00,2013-01-01T04:30:00-00:00,2012-12-31,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.98262,2,1
2013-01-01T05:15:00-00:00,2013-01-01T05:30:00-00:00,2012-12-31,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.49724,2,1
2013-01-01T06:15:00-00:00,2013-01-01T06:30:00-00:00,2012-12-31,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.6407,2,1
2013-01-01T07:15:00-00:00,2013-01-01T07:30:00-00:00,2012-12-31,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.34853,2,1
2013-01-01T00:30:00-00:00,2013-01-01T00:45:00-00:00,2012-12-31,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.54824,3,1
