INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2010-05-11T00:00:00-00:00,2010-05-11T00:15:00-00:00,2010-05-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.09718,1,1
2010-05-11T01:00:00-00:00,2010-05-11T01:15:00-00:00,2010-05-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,20.26152,1,1
2010-05-11T02:00:00-00:00,2010-05-11T02:15:00-00:00,2010-05-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.79091,1,1
2010-05-11T03:00:00-00:00,2010-05-11T03:15:00-00:00,2010-05-10,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,42.29941,1,1
2010-05-11T04:00:00-00:00,2010-05-11T04:15:00-00:00,2010-05-10,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,44.38801,1,1
2010-05-11T05:00:00-00:00,2010-05-11T05:15:00-00:00,2010-05-10,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,83.61311,1,1
2010-05-11T06:00:00-00:00,2010-05-11T06:15:00-00:00,2010-05-10,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.47107,1,1
2010-05-11T00:15:00-00:00,2010-05-11T00:30:00-00:00,2010-05-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.87113,2,1
2010-05-11T01:15:00-00:00,2010-05-11T01:30:00-00:00,2010-05-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.8689,2,1
2010-05-11T02:15:00-00:00,2010-05-11T02:30:00-00:00,2010-05-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.82806,2,1
2010-05-11T03:15:00-00:00,2010-05-11T03:30:00-00:00,2010-05-10,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,43.95877,2,1
2010-05-11T04:15:00-00:00,2010-05-11T04:30:00-00:00,2010-05-10,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.30822,2,1
2010-05-11T05:15:00-00:00,2010-05-11T05:30:00-00:00,2010-05-10,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.39475,2,1
