INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2012-08-21T00:00:00-00:00,2012-08-21T00:15:00-00:00,2012-08-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.94631,1,1
2012-08-21T01:00:00-00:00,2012-08-21T01:15:00-00:00,2012-08-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.36804,1,1
2012-08-21T02:00:00-00:00,2012-08-21T02:15:00-00:00,2012-08-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.62812,1,1
2012-08-21T03:00:00-00:00,2012-08-21T03:15:00-00:00,2012-08-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.58034,1,1
2012-08-21T04:00:00-00:00,2012-08-21T04:15:00-00:00,2012-08-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.26473,1,1
2012-08-21T05:00:00-00:00,2012-08-21T05:15:00-00:00,2012-08-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,26.78827,1,1
2012-08-21T06:00:00-00:00,2012-08-21T06:15:00-00:00,2012-08-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.187,1,1
2012-08-21T00:15:00-00:00,2012-08-21T00:30:00-00:00,2012-08-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.57857,2,1
2012-08-21T01:15:00-00:00,2012-08-21T01:30:00-00:00,2012-08-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.41817,2,1
2012-08-21T02:15:00-00:00,2012-08-21T02:30:00-00:00,2012-08-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.84641,2,1
2012-08-21T03:15:00-00:00,2012-08-21T03:30:00-00:00,2012-08-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,28.1318,2,1
2012-08-21T04:15:00-00:00,2012-08-21T04:30:00-00:00,2012-08-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.253,2,1
2012-08-21T05:15:00-00:00,2012-08-21T05:30:00-00:00,2012-08-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.60209,2,1
2012-08-21T06:15:00-00:00,2012-08-21T06:30:00-00:00,2012-08-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,20.07303,2,1
2012-08-21T00:30:00-00:00,2012-08-21T00:45:00-00:00,2012-08-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.26558,3,1
2012-08-21T01:30:00-00:00,2012-08-21T01:45:00-00:00,2012-08-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,32.26717,3,1
