INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2015-11-01T00:00:00-00:00,2015-11-01T00:15:00-00:00,2015-10-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,28.65386,1,1
2015-11-01T01:00:00-00:00,2015-11-01T01:15:00-00:00,2015-10-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,55.84392,1,1
2015-11-01T02:00:00-00:00,2015-11-01T02:15:00-00:00,2015-10-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,42.49309,1,1
2015-11-01T03:00:00-00:00,2015-11-01T03:15:00-00:00,2015-10-31,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.08,1,1
2015-11-01T04:00:00-00:00,2015-11-01T04:15:00-00:00,2015-10-31,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,36,1,1
2015-11-01T05:00:00-00:00,2015-11-01T05:15:00-00:00,2015-10-31,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41.18468,1,1
2015-11-01T06:00:00-00:00,2015-11-01T06:15:00-00:00,2015-10-31,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.76459,1,1
2015-11-01T00:15:00-00:00,2015-11-01T00:30:00-00:00,2015-10-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,36.33614,2,1
2015-11-01T01:15:00-00:00,2015-11-01T01:30:00-00:00,2015-10-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,113.9793,2,1
2015-11-01T02:15:00-00:00,2015-11-01T02:30:00-00:00,2015-10-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41,2,1
2015-11-01T03:15:00-00:00,2015-11-01T03:30:00-00:00,2015-10-31,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.08,2,1
2015-11-01T04:15:00-00:00,2015-11-01T04:30:00-00:00,2015-10-31,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33,2,1
2015-11-01T05:15:00-00:00,2015-11-01T05:30:00-00:00,2015-10-31,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.58437,2,1
2015-11-01T06:15:00-00:00,2015-11-01T06:30:00-00:00,2015-10-31,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.19956,2,1
2015-11-01T00:30:00-00:00,2015-11-01T00:45:00-00:00,2015-10-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,42.37138,3,1
