INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2010-07-01T00:00:00-00:00,2010-07-01T00:15:00-00:00,2010-06-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.06974,1,1
2010-07-01T01:00:00-00:00,2010-07-01T01:15:00-00:00,2010-06-30,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.25912,1,1
2010-07-01T02:00:00-00:00,2010-07-01T02:15:00-00:00,2010-06-30,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.05481,1,1
2010-07-01T03:00:00-00:00,2010-07-01T03:15:00-00:00,2010-06-30,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,28.75785,1,1
2010-07-01T04:00:00-00:00,2010-07-01T04:15:00-00:00,2010-06-30,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,32.93658,1,1
2010-07-01T05:00:00-00:00,2010-07-01T05:15:00-00:00,2010-06-30,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,47.10404,1,1
2010-07-01T06:00:00-00:00,2010-07-01T06:15:00-00:00,2010-06-30,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.57262,1,1
2010-07-01T00:15:00-00:00,2010-07-01T00:30:00-00:00,2010-06-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.75101,2,1
2010-07-01T01:15:00-00:00,2010-07-01T01:30:00-00:00,2010-06-30,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.18274,2,1
2010-07-01T02:15:00-00:00,2010-07-01T02:30:00-00:00,2010-06-30,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.04457,2,1
2010-07-01T03:15:00-00:00,2010-07-01T03:30:00-00:00,2010-06-30,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,28.76315,2,1
2010-07-01T04:15:00-00:00,2010-07-01T04:30:00-00:00,2010-06-30,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.88029,2,1
2010-07-01T05:15:00-00:00,2010-07-01T05:30:00-00:00,2010-06-30,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.67735,2,1
2010-07-01T06:15:00-00:00,2010-07-01T06:30:00-00:00,2010-06-30,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.56437,2,1
2010-07-01T00:30:00-00:00,2010-07-01T00:45:00-00:00,2010-06-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.65371,3,1
