INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2015-01-01T00:00:00-00:00,2015-01-01T00:15:00-00:00,2014-12-31,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.69451,1,1
2015-01-01T01:00:00-00:00,2015-01-01T01:15:00-00:00,2014-12-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.7482,1,1
2015-01-01T02:00:00-00:00,2015-01-01T02:15:00-00:00,2014-12-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41.37386,1,1
2015-01-01T03:00:00-00:00,2015-01-01T03:15:00-00:00,2014-12-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41.13461,1,1
2015-01-01T04:00:00-00:00,2015-01-01T04:15:00-00:00,2014-12-31,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.0319,1,1
2015-01-01T05:00:00-00:00,2015-01-01T05:15:00-00:00,2014-12-31,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.08591,1,1
2015-01-01T06:00:00-00:00,2015-01-01T06:15:00-00:00,2014-12-31,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.64269,1,1
2015-01-01T07:00:00-00:00,2015-01-01T07:15:00-00:00,2014-12-31,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,31.67306,1,1
2015-01-01T00:15:00-00:00,2015-01-01T00:30:00-00:00,2014-12-31,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,26.90753,2,1
2015-01-01T01:15:00-00:00,2015-01-01T01:30:00-00:00,2014-12-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.88315,2,1
2015-01-01T02:15:00-00:00,2015-01-01T02:30:00-00:00,2014-12-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.382,2,1
2015-01-01T03:15:00-00:00,2015-01-01T03:30:00-00:00,2014-12-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.96427,2,1
2015-01-01T04:15:00-00:00,2015-01-01T04:30:00-00:00,2014-12-31,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.62838,2,1
2015-01-01T05:15:00-00:00,2015-01-01T05:30:00-00:00,2014-12-31,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.89113,2,1
2015-01-01T06:15:00-00:00,2015-01-01T06:30:00-00:00,2014-12-31,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.82842,2,1
2015-01-01T07:15:00-00:00,2015-01-01T07:30:00-00:00,2014-12-31,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,30.03221,2,1
2015-01-01T00:30:00-00:00,2015-01-01T00:45:00-00:00,2014-12-31,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.77893,3,1
2015-01-01T01:30:00-00:00,2015-01-01T01:45:00-00:00,2014-12-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,42.29988,3,1
2015-01-01T02:30:00-00:00,2015-01-01T02:45:00-00:00,2014-12-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.99009,3,1
2015-01-01T03:30:00-00:00,2015-01-01T03:45:00-00:00,2014-12-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.2557,3,1
