INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2010-10-01T00:00:00-00:00,2010-10-01T00:15:00-00:00,2010-09-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,37.40762,1,1
2010-10-01T01:00:00-00:00,2010-10-01T01:15:00-00:00,2010-09-30,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,37.96662,1,1
2010-10-01T02:00:00-00:00,2010-10-01T02:15:00-00:00,2010-09-30,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.07186,1,1
2010-10-01T03:00:00-00:00,2010-10-01T03:15:00-00:00,2010-09-30,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,40.73961,1,1
2010-10-01T04:00:00-00:00,2010-10-01T04:15:00-00:00,2010-09-30,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.65676,1,1
2010-10-01T05:00:00-00:00,2010-10-01T05:15:00-00:00,2010-09-30,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41.22251,1,1
2010-10-01T06:00:00-00:00,2010-10-01T06:15:00-00:00,2010-09-30,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.48805,1,1
2010-10-01T00:15:00-00:00,2010-10-01T00:30:00-00:00,2010-09-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,37.15283,2,1
2010-10-01T01:15:00-00:00,2010-10-01T01:30:00-00:00,2010-09-30,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,36.76649,2,1
2010-10-01T02:15:00-00:00,2010-10-01T02:30:00-00:00,2010-09-30,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,37.68297,2,1
2010-10-01T03:15:00-00:00,2010-10-01T03:30:00-00:00,2010-09-30,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.68647,2,1
2010-10-01T04:15:00-00:00,2010-10-01T04:30:00-00:00,2010-09-30,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.11463,2,1
2010-10-01T05:15:00-00:00,2010-10-01T05:30:00-00:00,2010-09-30,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,37.52803,2,1
2010-10-01T06:15:00-00:00,2010-10-01T06:30:00-00:00,2010-09-30,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.66455,2,1
2010-10-01T00:30:00-00:00,2010-10-01T00:45:00-00:00,2010-09-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.4166,3,1
2010-10-01T01:30:00-00:00,2010-10-01T01:45:00-00:00,2010-09-30,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,37.0734,3,1
