INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2009-09-11T00:00:00-00:00,2009-09-11T00:15:00-00:00,2009-09-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,95.55782,1,1
2009-09-11T01:00:00-00:00,2009-09-11T01:15:00-00:00,2009-09-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,63.1759,1,1
2009-09-11T02:00:00-00:00,2009-09-11T02:15:00-00:00,2009-09-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.13763,1,1
2009-09-11T03:00:00-00:00,2009-09-11T03:15:00-00:00,2009-09-10,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,46.01988,1,1
2009-09-11T04:00:00-00:00,2009-09-11T04:15:00-00:00,2009-09-10,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.66022,1,1
2009-09-11T05:00:00-00:00,2009-09-11T05:15:00-00:00,2009-09-10,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,35.28296,1,1
2009-09-11T06:00:00-00:00,2009-09-11T06:15:00-00:00,2009-09-10,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,32.52791,1,1
2009-09-11T00:15:00-00:00,2009-09-11T00:30:00-00:00,2009-09-10,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,53.40678,2,1
2009-09-11T01:15:00-00:00,2009-09-11T01:30:00-00:00,2009-09-10,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,49.46251,2,1
2009-09-11T02:15:00-00:00,2009-09-11T02:30:00-00:00,2009-09-10,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.14976,2,1
