INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2012-09-01T00:00:00-00:00,2012-09-01T00:15:00-00:00,2012-08-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,19.23111,1,1
2012-09-01T01:00:00-00:00,2012-09-01T01:15:00-00:00,2012-08-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,19.38762,1,1
2012-09-01T02:00:00-00:00,2012-09-01T02:15:00-00:00,2012-08-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,10.97336,1,1
2012-09-01T03:00:00-00:00,2012-09-01T03:15:00-00:00,2012-08-31,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,19.42243,1,1
2012-09-01T04:00:00-00:00,2012-09-01T04:15:00-00:00,2012-08-31,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,20.02188,1,1
2012-09-01T05:00:00-00:00,2012-09-01T05:15:00-00:00,2012-08-31,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,17.58588,1,1
2012-09-01T06:00:00-00:00,2012-09-01T06:15:00-00:00,2012-08-31,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,17.62688,1,1
2012-09-01T00:15:00-00:00,2012-09-01T00:30:00-00:00,2012-08-31,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,18.23409,2,1
2012-09-01T01:15:00-00:00,2012-09-01T01:30:00-00:00,2012-08-31,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,17.78499,2,1
2012-09-01T02:15:00-00:00,2012-09-01T02:30:00-00:00,2012-08-31,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,10.77283,2,1
