INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2013-04-21T00:00:00-00:00,2013-04-21T00:15:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,97.93772,1,1
2013-04-21T01:00:00-00:00,2013-04-21T01:15:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,127.16352,1,1
2013-04-21T02:00:00-00:00,2013-04-21T02:15:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,66.16992,1,1
2013-04-21T03:00:00-00:00,2013-04-21T03:15:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,120.02234,1,1
2013-04-21T04:00:00-00:00,2013-04-21T04:15:00-00:00,2013-04-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,64.20307,1,1
2013-04-21T05:00:00-00:00,2013-04-21T05:15:00-00:00,2013-04-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,56.63188,1,1
2013-04-21T06:00:00-00:00,2013-04-21T06:15:00-00:00,2013-04-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,59.53975,1,1
2013-04-21T00:15:00-00:00,2013-04-21T00:30:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,66.37375,2,1
2013-04-21T01:15:00-00:00,2013-04-21T01:30:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,54.71072,2,1
2013-04-21T02:15:00-00:00,2013-04-21T02:30:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,63.20392,2,1
2013-04-21T03:15:00-00:00,2013-04-21T03:30:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,84.5864,2,1
2013-04-21T04:15:00-00:00,2013-04-21T04:30:00-00:00,2013-04-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.91452,2,1
2013-04-21T05:15:00-00:00,2013-04-21T05:30:00-00:00,2013-04-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41.49165,2,1
2013-04-21T06:15:00-00:00,2013-04-21T06:30:00-00:00,2013-04-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,46.13622,2,1
2013-04-21T00:30:00-00:00,2013-04-21T00:45:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,62.74945,3,1
2013-04-21T01:30:00-00:00,2013-04-21T01:45:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,54.69986,3,1
2013-04-21T02:30:00-00:00,2013-04-21T02:45:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,70.8739,3,1
2013-04-21T03:30:00-00:00,2013-04-21T03:45:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,53.14228,3,1
2013-04-21T04:30:00-00:00,2013-04-21T04:45:00-00:00,2013-04-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,36.81373,3,1
2013-04-21T05:30:00-00:00,2013-04-21T05:45:00-00:00,2013-04-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.57341,3,1
2013-04-21T06:30:00-00:00,2013-04-21T06:45:00-00:00,2013-04-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.67872,3,1
2013-04-21T00:45:00-00:00,2013-04-21T01:00:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,62.58917,4,1
2013-04-21T01:45:00-00:00,2013-04-21T02:00:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,54.89753,4,1
2013-04-21T02:45:00-00:00,2013-04-21T03:00:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,80.91605,4,1
2013-04-21T03:45:00-00:00,2013-04-21T04:00:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,67.83789,4,1
2013-04-21T04:45:00-00:00,2013-04-21T05:00:00-00:00,2013-04-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.46507,4,1
2013-04-21T05:45:00-00:00,2013-04-21T06:00:00-00:00,2013-04-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,32.84118,4,1
2013-04-21T06:45:00-00:00,2013-04-21T07:00:00-00:00,2013-04-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,34.42788,4,1
2013-04-21T00:00:00-00:00,2013-04-21T00:15:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,14.11391,1,2
2013-04-21T01:00:00-00:00,2013-04-21T01:15:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,2.31312,1,2
2013-04-21T02:00:00-00:00,2013-04-21T02:15:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,6.35408,1,2
2013-04-21T03:00:00-00:00,2013-04-21T03:15:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,8.13937,1,2
2013-04-21T04:00:00-00:00,2013-04-21T04:15:00-00:00,2013-04-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0.02717,1,2
2013-04-21T05:00:00-00:00,2013-04-21T05:15:00-00:00,2013-04-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,1.48485,1,2
2013-04-21T06:00:00-00:00,2013-04-21T06:15:00-00:00,2013-04-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,1,2
2013-04-21T00:15:00-00:00,2013-04-21T00:30:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,9.75625,2,2
2013-04-21T01:15:00-00:00,2013-04-21T01:30:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,3.25392,2,2
2013-04-21T02:15:00-00:00,2013-04-21T02:30:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,7.67348,2,2
2013-04-21T03:15:00-00:00,2013-04-21T03:30:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,8.10154,2,2
2013-04-21T04:15:00-00:00,2013-04-21T04:30:00-00:00,2013-04-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0.7037,2,2
2013-04-21T05:15:00-00:00,2013-04-21T05:30:00-00:00,2013-04-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0.07813,2,2
2013-04-21T06:15:00-00:00,2013-04-21T06:30:00-00:00,2013-04-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,2,2
2013-04-21T00:30:00-00:00,2013-04-21T00:45:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,9.2359,3,2
2013-04-21T01:30:00-00:00,2013-04-21T01:45:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,3.36729,3,2
2013-04-21T02:30:00-00:00,2013-04-21T02:45:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,9.97823,3,2
2013-04-21T03:30:00-00:00,2013-04-21T03:45:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,3.30587,3,2
2013-04-21T04:30:00-00:00,2013-04-21T04:45:00-00:00,2013-04-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0.35999,3,2
2013-04-21T05:30:00-00:00,2013-04-21T05:45:00-00:00,2013-04-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,3,2
2013-04-21T06:30:00-00:00,2013-04-21T06:45:00-00:00,2013-04-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,0,3,2
2013-04-21T00:45:00-00:00,2013-04-21T01:00:00-00:00,2013-04-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,9.21648,4,2
2013-04-21T01:45:00-00:00,2013-04-21T02:00:00-00:00,2013-04-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,3.39841,4,2
2013-04-21T02:45:00-00:00,2013-04-21T03:00:00-00:00,2013-04-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,11.65634,4,2
2013-04-21T03:45:00-00:00,2013-04-21T04:00:00-00:00,2013-04-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,MCC,LMP_CONG_PRC,LAPLMG1_7_B2,ALL,1,-7.44984,4,2
