INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2016-01-21T00:00:00-00:00,2016-01-21T00:15:00-00:00,2016-01-20,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,20.45206,1,1
2016-01-21T01:00:00-00:00,2016-01-21T01:15:00-00:00,2016-01-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,22.32926,1,1
2016-01-21T02:00:00-00:00,2016-01-21T02:15:00-00:00,2016-01-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.38067,1,1
2016-01-21T03:00:00-00:00,2016-01-21T03:15:00-00:00,2016-01-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.65804,1,1
2016-01-21T04:00:00-00:00,2016-01-21T04:15:00-00:00,2016-01-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,25.79226,1,1
2016-01-21T05:00:00-00:00,2016-01-21T05:15:00-00:00,2016-01-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.62219,1,1
2016-01-21T06:00:00-00:00,2016-01-21T06:15:00-00:00,2016-01-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,33.69715,1,1
2016-01-21T07:00:00-00:00,2016-01-21T07:15:00-00:00,2016-01-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,22.32579,1,1
2016-01-21T00:15:00-00:00,2016-01-21T00:30:00-00:00,2016-01-20,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.76808,2,1
2016-01-21T01:15:00-00:00,2016-01-21T01:30:00-00:00,2016-01-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.58175,2,1
2016-01-21T02:15:00-00:00,2016-01-21T02:30:00-00:00,2016-01-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,36.09718,2,1
2016-01-21T03:15:00-00:00,2016-01-21T03:30:00-00:00,2016-01-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.54942,2,1
2016-01-21T04:15:00-00:00,2016-01-21T04:30:00-00:00,2016-01-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,26.17977,2,1
2016-01-21T05:15:00-00:00,2016-01-21T05:30:00-00:00,2016-01-20,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,23.72048,2,1
2016-01-21T06:15:00-00:00,2016-01-21T06:30:00-00:00,2016-01-20,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.08613,2,1
2016-01-21T07:15:00-00:00,2016-01-21T07:30:00-00:00,2016-01-20,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,21.36605,2,1
2016-01-21T00:30:00-00:00,2016-01-21T00:45:00-00:00,2016-01-20,17,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,22.47885,3,1
2016-01-21T01:30:00-00:00,2016-01-21T01:45:00-00:00,2016-01-20,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,28.48758,3,1
2016-01-21T02:30:00-00:00,2016-01-21T02:45:00-00:00,2016-01-20,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.28635,3,1
2016-01-21T03:30:00-00:00,2016-01-21T03:45:00-00:00,2016-01-20,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,27.30488,3,1
2016-01-21T04:30:00-00:00,2016-01-21T04:45:00-00:00,2016-01-20,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,24.73078,3,1
