INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2016-07-01T00:00:00-00:00,2016-07-01T00:15:00-00:00,2016-06-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,38.60536,1,1
2016-07-01T01:00:00-00:00,2016-07-01T01:15:00-00:00,2016-06-30,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,41.80708,1,1
2016-07-01T02:00:00-00:00,2016-07-01T02:15:00-00:00,2016-06-30,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,61.25409,1,1
2016-07-01T03:00:00-00:00,2016-07-01T03:15:00-00:00,2016-06-30,21,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,51.39542,1,1
2016-07-01T04:00:00-00:00,2016-07-01T04:15:00-00:00,2016-06-30,22,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,82.94945,1,1
2016-07-01T05:00:00-00:00,2016-07-01T05:15:00-00:00,2016-06-30,23,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,45.32903,1,1
2016-07-01T06:00:00-00:00,2016-07-01T06:15:00-00:00,2016-06-30,24,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,29.84795,1,1
2016-07-01T00:15:00-00:00,2016-07-01T00:30:00-00:00,2016-06-30,18,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,39.88118,2,1
2016-07-01T01:15:00-00:00,2016-07-01T01:30:00-00:00,2016-06-30,19,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,46.61691,2,1
2016-07-01T02:15:00-00:00,2016-07-01T02:30:00-00:00,2016-06-30,20,LAPLMG1_7_B2,LAPLMG1_7_B2,LAPLMG1_7_B2,HASP,LMP,LMP_PRC,LAPLMG1_7_B2,ALL,1,52.50432,2,1
